Entity,Match,Matched Entity,Score
an amiodarone dose,False,Amiodarone overdose,0.83642995
His left chest tube,False,Left wrist Fx,0.8163652
his right chest tube,False,Right shoulder Fx,0.825585
postoperative day #5,False,"Pressure ulcer of left foot stage 4 (muscle, tendon, or bone)",0.7505826
postoperative day #6,False,"Pressure ulcer of left foot stage 4 (muscle, tendon, or bone)",0.75298274
22-11-2015,False,Elevated CA 27-29,0.5707302
27-11-2015,False,Elevated CA 27-29,0.60051465
six months prior,False,Twin pregnancy,0.7601924
One month prior,False,Pregnancy termination,0.7434212
worsening gastric distress,True,Acute gastric erosion,0.87368405
A few weeks prior,False,Intentional tremor,0.69652593
fell down on his back,False,Chronic gout of bilat elbows w tophi,0.6528514
his aspirin,False,Aspirin overdose,0.7721084
Coumadin regimen,True,Long term leflunomide therapy,0.85803604
The night prior,False,Night terrors,0.6846949
the bathroom floor in a pool of urine,False,Discolored urine,0.708724
body movements,False,Muscle twitch,0.785644
post-ictal state,False,Postprocedural UTI,0.72617996
A similar episode,False,Family disruption,0.71474695
2 a.m. the same night,False,Night terrors,0.58928794
lost consciousness,False,Blurred vision,0.82204664
some nausea,False,Nausea,0.8249569
epigastric pressure,True,Epigastric tenderness,0.92364645
the room spinning,False,Pain crisis,0.7600115
stool guaiac,False,Cradle cap,0.6741777
Gastric lavage,True,Gastric varices,0.88025945
coffee ground material,False,Soft tissue mass,0.78349996
His INR,False,Right iritis,0.7952472
Vitamin K,True,Vitamin K deficiency,0.91116935
Medical Intensive Care Unit,False,Palliative care,0.7586366
acute GI bleed,False,Gi symptoms,0.834452
serial hematocrits,False,Fhx of hematopoietic cancer,0.8331351
serial INR checks,False,Duplicated collecting system,0.77070504
His temperature,False,Headache,0.8070657
The transfusion,False,Whole blood donor,0.7656436
Demerol 15,False,Declines naloxone,0.7869316
a non-rebreather mask,False,Hx of dental sealant,0.74742424
His saturations,False,Left spasm of accommodation,0.7410444
100% non-rebreather mask,False,Milk product allergy,0.73434687
15 to 20 minutes,False,"Burn, 10-19% BSA",0.6713594
his mental status changed,False,"Altered mental status, unspecified",0.69723296
two more hours,False,Sleep talking,0.6806131
his mental status gradually improved,False,"Altered mental status, unspecified",0.7049532
his blood transfusions,False,Whole blood donor,0.74901915
high dose proton pump inhibitors,True,Long term proton pump inhibitor therapy,0.91303855
"Wednesday , Nov-25",False,Elevated CA 27-29,0.59186506
Medium hiatal hernia,True,Hiatal hernia,0.94860184
Barrett's esophagus,True,Barretts esophagus,0.9216474
erosion of the gastroesophageal junction,False,Hx of tracheoesophageal fistula,0.8181191
congestion of the antrum,False,Gangrene of bilat fingers,0.8075583
Erosions in the antrum and pre-pyloric region,False,Dental caries on pit and fissure surface limited to enamel,0.787104
congestion of the anterior bulb and posterior bulb,False,Hx of posterior vitreous detachment,0.8437243
four to six weeks,False,"Onset of labor between 37 to 39 weeks gestation, W cesarean section",0.72562736
transfusion reaction episode,False,Blood transfusion reaction,0.8440474
one to two hours,False,Normal hearing,0.67317677
serial enzymes,False,Symbolic dysfunction,0.8220621
MB index,False,Geographic tongue,0.71537375
myocardial damage,True,Silent myocardial ischemia,0.89443016
The day following this episode,False,Advance directive on file,0.6221457
loss of R wave progression,False,T wave inversion in ekg,0.78299177
Q waves in leads III,False,T wave inversion in ekg,0.8077998
anteroseptal myocardial infarction,False,Vesicoureteral reflux wo nephropathy,0.8349381
The patient 's blood pressures,False,Blood pressure elevation,0.7575183
Cardiology,False,Pleural cancer,0.78098327
The myocardial infarction,True,Postmyocardial infarction syndrome,0.90936506
acute hematocrit drop,True,Precipitous hematocrit drop,0.88719463
blood transfusion reaction,True,Blood transfusion reaction,0.9999998
Further Cardiologic work-up,False,Functional retentive constipation,0.76306915
four to six weeks post,False,"Onset of labor between 37 to 39 weeks gestation, W cesarean section",0.7457277
fresh frozen plasma transfusions,False,Renal dialysis dependence,0.76816225
frequent flying,False,Excessive horizontal overlap,0.7813054
further anti-coagulation,False,Transfusion induced iron overload,0.80865586
risk of gastrointestinal bleeding,True,Gastrointestinal tract cancer,0.8819886
symptom free,False,Somatic symptom disorder w predominant pain,0.79711086
his stay in the hospital,False,Problems related to release from prison,0.74069935
saturating well,False,Wound dehiscence,0.73516107
His hemoglobin A1C,True,Elevated hemoglobin A1c,0.8809794
Single mental status change,False,Adjustment disorder w depressed mood,0.78370476
two hours,False,Headache,0.75214803
multiple drugs,False,Lithium overdose,0.8275774
the episode,False,Plague,0.7195879
the patient 's mental status,False,"Altered mental status, unspecified",0.7236827
the rest of the duration of his stay,False,Problems related to release from prison,0.6207117
proton pump inhibitors,True,Proton pump inhibitor overdose,0.8992702
His Helicobacter pylori serology,False,"Astrocytoma, cerebrum",0.77379334
06-07-2000,False,Elevated CA 27-29,0.56105417
07-02-2000,False,Elevated CA 19-9,0.5543387
an elevated platelet count,False,Elevated serum cobalt,0.83986735
"a matched , unrelated donor bone marrow transplant",False,Bone marrow transplant rejection,0.80470943
a diffuse erythroderm,False,Erythroderma,0.8477125
pulmonary infiltrates,True,Pulmonary infiltrates,1.0000001
some hemoptysis,True,Hemoptysis,0.93510896
blood in alveoli,False,Hematoma of dialysis access,0.7645012
increased respiratory distress,True,Respiratory distress,0.905692
the changing mental status,False,Drug withdrawal,0.76220626
worsening mucositis,True,ulcerative mucositis due to nonantineoplastic drugs,0.9046717
the patient &apos;s pain and sedation meds,False,Fhx of barretts esophagus,0.7452135
this continued agitation,False,Repeated falls,0.74297357
an intraparenchymal hemorrhage,True,Intracerebellar hemorrhage due to birth trauma,0.88537073
the bleed surgery,False,Breakthrough bleeding,0.83258
brain systolic ejection murmur function,False,Left ventricular systolic dysfunction,0.83381605
10/19/93,False,"Chimera 46, XX/46, XY",0.6200507
10/25/93,False,"Chimera 46, XX/46, XY",0.6109638
12:40 on October 19,False,"46, XX true hermaphrodite",0.59365296
difficulty in talking,False,Lack of coordination,0.828859
weakness and numbness of her arm and leg,True,Numbness and tingling of skin,0.8718647
any other neurological symptoms,False,Cognitive changes due to medical disorder,0.8081758
A Memorial Hospital,False,Institution resident,0.7886966
a mild left hemiparesis,True,Peritonitis due to postcholecystectomy bile leak,0.8784104
Ro Woodma Healthcare,False,Elder nutritional neglect,0.75554585
the hematoma,True,Hematoma,0.9271299
cerebellar hemorrhage,True,Traumatic cerebellar hemorrhage,0.9327537
A magnetic resonance imaging study,False,Abnl skull and head imaging,0.73056996
a small vascular malformation,True,Congenital orbit vascular malformation,0.88298404
the hemorrhage,True,GI hemorrhage,0.8817681
a remarkable recovery,False,Breakthrough bleeding,0.72475505
able to walk fitfully,False,Slow weight gain,0.71667594
use her left hand,False,Left wrist drop,0.75325733
The exam,False,Declines anal exam,0.7470708
a mild leftsided face,False,Gouty tophi of left ear,0.7345693
arm and leg weakness,False,Right leg pain,0.8429737
sensory deficit,True,Cognitive disorder,0.86066115
the OT / PT,False,"CHF, stage A",0.58325255
Her hypertension,False,Trunk cancer,0.82033384
Nipride intravenously,True,Long term high dose acetaminophen therapy,0.857244
The workup,False,Declines lab draws,0.7286149
secondary cause,False,Secondary arthritis,0.81130874
the difficulty controlling the blood pressure,False,Blood pressure elevation,0.8027139
secondary causes,True,Secondary arthritis,0.8735678
lymphocytic ? chromocytoma,True,Lymphocytic choriomeningitis,0.8925244
02/22/92,False,"Chimera 46, XX/46, XY",0.6137461
03-08-1992,False,Elevated CA 27-29,0.55880153
known carotid stenosis,True,Bilat carotid artery stenosis,0.90328676
recent carotid noninvasives,False,HX of carotid angioplasty,0.80198693
90% left sided stenosis,False,Chronic right sided CHF,0.8356191
an admission,False,Breakthrough bleeding,0.79650843
the Tau Memorial Hospital,False,Li Fraumeni syndrome,0.70543873
the renal service,False,Kidney disease,0.77438664
her chronic renal insufficiency,True,Chronic renal insufficiency,0.87975
minimal right internal carotid artery disease,True,Right carotid artery injury,0.9308089
proximal left internal carotid artery stenosis,True,Right carotid artery occlusion,0.88796735
her preop evaluation,False,Declines skin exam,0.7497126
resting hemodynamics,False,ESRD on hemodialysis,0.7401591
a moderate posterior descending artery,False,Right posterior communicating artery occlusion,0.7952112
obtuse marginal stenoses,False,Loculated pleural effusion,0.7900953
a left carotid endarterectomy,True,Right scleral ectasia,0.87021875
continuous electroencephalogram monitoring,False,Abnl electroencephalogram,0.84806514
vein patch angioplasty,True,Corneal flap striae,0.8500375
prolonged ileus,True,Mechanical ileus,0.91509557
persistent vomiting,True,Persistent vomiting,1.0
a large bowel movement,True,Absent bowel sounds,0.8811924
aggressive bowel regime,True,Hyperactive bowel sounds,0.90084416
tolerate PO &apos;s,False,Fhx of barretts esophagus,0.750053
10-06-2011,False,Elevated CA 27-29,0.52054846
13-06-2011,False,Elevated CA 27-29,0.55269355
last CD4 count,False,Hgb D trait,0.7123158
viral load,False,Breakthrough bleeding,0.8470467
his PCP,False,Declines lab draws,0.73864925
progressive throat pain,True,Localized chest pain,0.8992045
His throat pain,True,Throat pain,0.8884888
2 to 3 days,False,Irregular periods,0.7303523
seen in an outside hospital emergency room,False,Respiratory distress of newborn,0.72500706
received,False,Arthritis,0.83999974
IV penicillin,True,Penicillin antibiotic overdose,0.88136935
progressive swelling,True,Abdominal swelling,0.8528171
increasing drooling,False,Sneezing,0.75436485
swallow,False,Glare,0.8384942
the HIV medications,False,HIV 2 infection,0.7864525
low-grade temperature,False,"Burn, > 90% BSA",0.75211275
productive cough,False,Breakthrough bleeding,0.8351458
yellow sputum,False,Lichen striatus,0.813907
times 1 day,False,Irregular periods,0.72274494
right ear pain,True,Right eye pain,0.9440632
subjective shortness of breath,False,Uterine inertia,0.7889303
whole body numbness,False,Numbness and tingling of skin,0.8276887
his throat pain,True,Throat pain,0.8884888
some Decadron,False,Right pinguecula,0.71225667
the exam,False,Declines anal exam,0.7470708
Review of systems,False,Peer problems,0.7537328
opportunistic infections,False,Opportunistic mycosis,0.8423138
prior hospitalizations,False,Wound drainage,0.7814064
his CD4 count,False,Declines lab draws,0.7260378
last winter,False,Long sleeper,0.7325699
his vaccines,False,Plague,0.83423424
significant edema,True,Peripheral edema,0.8852315
serial exams,False,Identity disorder,0.7584338
the CMED CSRU Service,False,Hx of IUGR,0.71633136
IV Unasyn,False,Melena,0.7243186
His edema,False,Facial edema,0.8085752
starting to tolerate p.o.,False,Failure to thrive in newborn,0.630793
his IV steroids,False,Cardiac tamponade,0.7094609
a p.o. steroid taper,False,Candida diaper rash,0.7163259
tolerated well well,False,Comfort care only,0.6828184
a steroid taper,False,Hx of scleral buckling w vitrectomy,0.7580556
symptoms,True,Pneumonia,0.8988379
tolerated p.o.,False,MRSA pneumonia,0.69713986
remained hemodynamically stable,False,Long term cyclosporine therapy,0.7306714
his airway remained stable,False,Open right orbital floor fx,0.68239534
His voice improved,False,Normal hearing,0.72163963
talking clearly,True,Kissing spine,0.8512476
a 2-week,False,Long term gold therapy,0.6982125
a Medrol Dosepak,False,Bilat Adies pupil,0.76152945
tolerating p.o.,False,Formula intolerance,0.6316171
his HAART regimen,False,Left Dupuytrens contracture,0.7493715
11-03-1992,False,Elevated CA 27-29,0.5909156
12-06-1992,False,Elevated CA 27-29,0.5759074
double vision,False,Blurred vision,0.84630615
worsening of vertigo,False,Chronic vertigo,0.83500695
An magnetic resonance imaging study,False,Abnl skull and head imaging,0.73631245
basilar artery disease,True,Basilar artery syndrome,0.95795465
thrombosis at the mid basilar artery,True,Acute thrombosis of right subclavian vein,0.874187
her angiogram,False,Vascular birthmark,0.75588906
A small intimal tear,False,Operative wound dehiscence,0.7325921
the angiogram,False,Vascular birthmark,0.76536286
an acute drop,False,Acute pain,0.82231843
her systolic blood pressure,False,Low blood pressure reading,0.7340529
acute sepsis,True,Listerial sepsis,0.88877344
substantial decrement in neurologic function,False,"Major neurocognitive disorder due to Alzheimers disease, mild, w agitation",0.8021551
a short time,False,Short cord,0.707421
locked in,True,Locked in syndrome,0.9345541
made slow progress,False,Weak gait,0.75063074
The extra ocular movements,False,Right pupillary membranes,0.7969354
Tongue protrudes,False,Skin nodule of bilat lower legs,0.804718
memory deficits,True,Age related cognitive decline,0.865862
engage in conversation,False,Nervousness,0.72057647
answers questions,False,Canities,0.7621691
names things well,False,Soft tissue mass,0.6854912
does calculations,False,Liver mass,0.711295
recognizes family members,False,Family stress,0.732396
states preferences,False,Declines chemotherapy,0.72390723
Speech Therapy,False,Speech disturbance,0.78793144
show improvement,False,Positive culture finding,0.7675077
computerized tomography scans,False,Abnl chest CT scan,0.7459862
