Entity,Match,Matched Entity,Score
obvious fracture,True,Broken tooth,0.8826211
Right lower extremity cellulitis,True,Right leg cellulitis,0.9508364
some erythema,True,Erythema,0.9581579
TRUE cellulitis,True,Groin cellulitis,0.9682278
critical aortic stenosis,True,Critical aortic valve stenosis,0.9821435
these issues,True,Terminal illness,0.88354385
acute leukemia,True,Plasma cell leukemia,0.95959693
increased weakness,True,Reactive depression,0.9174382
bruising,True,Anus blister,0.91707504
ALL,True,Corn,0.96020454
allergies,True,Allergy testing,0.9603363
neutropenic,True,"Neutropenic fever, unspecified",0.9672158
pulmonary symptoms,True,Pulmonary siderosis,0.948887
increased crackles,True,Cracked tooth,0.88965636
spike,True,Angry,0.95559204
Staphylococcusaureus,True,Staphylococcal scalded skin syndrome,0.96543354
spiking,True,Spirillosis,0.9012923
drug rash,True,Drug rash,1.0000001
constipated,True,Constipation,0.98394465
SSCP,True,BPAP dependence,0.9106331
new ST depressions in V1-V4,True,"Acute ST elevation MI, inferolateral wall",0.91822493
bibasilar crackles,True,Loose body in bilat knees,0.89753884
sinus brady,True,Frontal sinus cancer,0.9363748
old LAD and new ST depressions in V1-V4,True,Graves disease w restrictive strabismus,0.89789045
ST depressions in V1-V4,True,Hx of recurrent DVT,0.9227207
NSTEMI,True,MSSA pneumonia,0.9311701
Her chest pain,True,Chest pain,0.9432407
wall motion abnormalities,True,Diastolic dysfunction,0.88443947
her afib,True,Incomplete SAB W UTI,0.90895236
Bilateral crackles at bases and midlungs,True,Dental caries on smooth surface penetrating into dentin,0.89339453
elevated JVP,True,Hx of DVT,0.9331528
trace bilateral ankle edema,True,Ankle edema,0.93245
diffuse opacities,True,Diffuse crescentic glomerulonephritis,0.92726773
acute MI,True,Acute MI,1.0000004
respiratory difficulty,True,Respiratory distress,0.9712703
mild pulm edema,True,Bilat orbital edema,0.925914
weight gain,True,Slow weight gain,0.9458546
Leukocytosis-,True,Leukocytosis,0.98735255
mild elevated WBC,True,Elevated CPK,0.9268369
WBC,True,EBV disease,0.9230632
her hyperparathyroidism,True,Tertiary hyperparathyroidism,0.97617126
hypertrophic obstructive cardiomyopathy,True,Hypertrophic obstructive cardiomyopathy,1.0000001
a high calcium,True,Elevated CEA,0.89885104
hyperparathyroidism,True,Primary hyperparathyroidism,0.98847437
an elevated PTH,True,Elevated PSA,0.9185372
masses in her neck,True,Skin mass of chest wall,0.9358146
generalized hoarseness in her voice,True,Chronic hoarseness,0.91640383
some dysphagia,True,Dysphagia,0.97304296
some difficulties with swallowing,True,Difficulty feeding self,0.92503715
markedly enlarged,True,Localized swelling on back,0.87325966
an adenoma,True,"Adenocarcinoma in adenomatous polyp, unspecified site",0.9325353
some tingling in her hands,True,Numbness and tingling of skin,0.93010443
some tingling hear her perioral region,True,Right periorbital pain,0.92170835
muscular weakness,True,Muscle weakness,0.9747764
her ionized calcium decreased,True,Hx of acalculous cholecystitis,0.903635
tingling in her fingers,True,Numbness and tingling of skin,0.92276
the initial episode,True,Recurrent pneumonia,0.9023266
increasing left sided weakness,True,Left leg paresis,0.920746
spasticity,True,Spasticity,1.0
difficulty swallowing,True,Difficulty feeding self,0.9510386
left sided weakness,True,Left leg paresis,0.93055844
intermedullary lesion at C1-2 level,True,Extramedullary plasmacytoma,0.92003965
abnormal vasculature,True,Disease of capillaries,0.9262481
hemosiderin deposit,True,Hemosiderosis,0.97111404
a dural arteriovenous malformation,True,Acquired spinal dural arteriovenous fistula,0.96604156
transient swallowing difficulty,True,Bilat transient visual loss,0.9205931
her functional level,True,Convalescence after surgery,0.8758825
progressively deteriorated,True,Declines treatment,0.8981687
unable to stand,True,Difficulty walking,0.8854573
needs assistance to sit up,True,Needs assistance with community resources,0.9114023
a flexure contraction,True,Flail joint,0.89923614
intermitttent pain in the left arm and leg,True,Chronic right arm pain,0.90727735
new swallowing difficulty,True,Difficulty feeding self,0.9412141
lost ten pounds,False,Missed period,0.8460109
excessive urinary frequency,True,Urinary frequency,0.9676302
severe intermittent abdominal pain,True,Acute abdominal pain,0.9676784
her hemorrhoids,True,Bleeding hemorrhoid,0.97420585
This pain,True,Pain crisis,0.94198585
a missing posterior arch at C-1,True,Anomaly of jaw to cranial base,0.9035354
arteriovenous malformations,True,Acquired arteriovenous malformation,0.9605043
her former vascular malformation,True,Right congenital orbit vascular malformation,0.93732756
intraspinal lesions,True,Sacral spinal cord concussion,0.92266846
extrinsic compressive lesions,True,Extrinsic hemoglobinuria,0.8811206
enhancing lesions of the spinal cord,True,Spinal cord lesion,0.9059819
normal vascular distribution of the head and neck,True,Pelvic blood vessel injury,0.8815172
recurrence of arteriovenous malformation,True,Arteriovenous graft pseudoaneurysm,0.93941075
muscle spasm,True,Muscle spasm,1.0
left arm and leg pain,True,Left lower leg pain,0.96702033
chronic prostatitis,True,Chronic prostatitis,1.0000002
interstitial cystitis,True,Chronic interstitial cystitis,0.9842609
a progressive mitochondrial myopathy,True,Mitochondrial myopathy,0.95895296
dribbling,True,Postvoid dribbling,0.90392786
indigestion/gas pain,True,Bilious vomiting in newborn,0.9073289
indigestion,True,Intestinal impaction,0.88321435
Chronic prostatitis,True,Chronic prostatitis,1.0000002
Interstitial cystitis,True,Chronic interstitial cystitis,0.9842609
new and continuing nausea,True,Nausea and vomiting in pregnancy,0.8908573
your wound,True,Wound drainage,0.8926498
warm,True,Angry,0.9672513
clear drainage,True,Wound drainage,0.9307874
your wounds,True,Dry skin,0.88456726
the drainage,True,Wound drainage,0.90374684
acquired immunodeficiency syndrome,True,Common variable immunodeficiency w autoantibodies to B-cells or T-cells,0.95559514
Pneumocystis carinii pneumonia,True,Pneumocystis pneumonia,0.96752846
a positive toluidine blue study,True,Meconium staining,0.8680384
jaundice,True,Jaundice,1.0000001
newly palpable liver edge,True,Subcutaneous nodule of bilat arms,0.90416074
a cholestatic picture,True,Cholestasis,0.9275767
his cholestatic jaundice picture,True,Obstructive jaundice,0.9455141
his pulmonary process,True,Pulmonary siderosis,0.9288111
a Bactrim failure,True,Bacteriuria,0.951475
community acquired pneumonias,True,Community acquired pneumonia,0.9824835
his liver abnormalities,True,Toxic liver disease w hepatic necrosis,0.92110276
viral hepatitis,True,Viral hepatitis,1.0000004
several opportunistic infections of the liver,True,Opportunistic mycosis,0.94088775
these abnormalities,True,Respiratory abnormality,0.91126966
CMV,True,DM 2,0.8886037
Epstein-Barr virus,True,Marburg virus disease,0.90797126
toxoplasma,True,Toxoplasma tubulointerstitial nephropathy,0.95968795
ova,True,Insect sting,0.8972241
parasites,True,Parasitic disease,0.9449624
the patient &apos;s respiratory status worsened,False,Relational problems w in-laws,0.84595865
his liver function test abnormalities,True,Liver disorder in childbirth,0.90314263
The patient &apos;s penile ulcer,False,Relational problems w in-laws,0.84595865
positive herpes simplex virus,True,Herpes simplex type 1 infection,0.9501425
a toluidine blue,True,Poisoning by dipyridamole,0.85909617
many pneumocysts,True,Pneumocystis pneumonia,0.92500716
baratroma,True,Madura foot,0.9331253
continued to decline,True,Declines procedure,0.89579093
decreasing counts,True,Declines treatment,0.9123067
continued worsening pulmonary status,True,Chronic pulmonary insufficiency following surgery,0.91112703
right upper extremity DVT,True,Right lower leg Fx,0.9289566
postop Afib,True,Postop fever,0.9262084
RUE DVT,True,Flegels disease,0.9112757
positive RUE DVT,True,TB of CNS,0.93025786
mental status changes,True,Decline in functional status,0.9141373
loss of short term memory,True,"Memory deficit, late effect of ischemic stroke",0.9001544
brief unresponsive period,True,Slowness and poor responsiveness,0.9034749
Pulmonary embolism,True,Cerebral embolism,0.9821389
platelet drop,True,Platelet disorder,0.92775035
all mental status changes,True,Decline in functional status,0.88815916
progressive abdominal distention,True,Bladder distention,0.9183594
crampy abdominal pain,True,Recurrent abdominal pain,0.93612456
abdominal GERD,True,Abdominal swelling,0.9044628
urinary symptoms,True,Urinary urgency,0.97937477
extensive fluid,True,Acute MI,0.9216949
clear mass,True,Absent reflex,0.8941417
a large fluid filled abdomen,True,Localized swelling on abdominal wall,0.91168654
a relatively small mass,True,Bulky stool,0.87503844
an elevated CA,True,Elevated LDH,0.9349134
adhesions,True,Peritubal adhesions,0.8914466
mass,True,Hunger,0.92211556
poorly differentiated adenocarcinoma,True,"Adenocarcinoma, head",0.9674847
serous carcinoma of the ovary,True,"Adenocarcinoma in villous adenoma, unspecified site",0.932924
moderate E. coli,True,E coli pneumonia,0.9272228
left pleural effusion,True,Pleural effusion,0.980383
small right pleural effusion,True,Secondary pleural effusion,0.967396
left lower lobe consolidations,True,Hilar lung mass,0.92156863
some emesis,True,Persistent vomiting,0.89260435
no relief,True,Persistent miosis,0.8827384
bilious fluid,True,Bilious emesis,0.93822485
persistent pleural effusion,True,Secondary pleural effusion,0.98833907
high residuals,True,PPD false positive,0.8869233
worsening shortness of breath.,True,Dyspnea on exertion,0.9176431
abnormal ETT,True,Elevated ALT,0.9102663
severe 3 vessel disease,True,Neck blood vessel injury,0.883649
burst of atrial fibrillation,True,HX of atrial fibrillation,0.9615579
further episodes of AFIB,True,Hx of recurrent DVT,0.9144717
left arm phlebitis,True,Right arm lymphedema,0.9530698
pancreatic cancer,True,"Pancreatic cancer, head",0.9718027
a pulmonary nodule,True,Solitary pulmonary nodule,0.96722543
a 3 to 4 centimeter lesion in the pancreatic head,True,Isolated proteinuria w minimal change lesion,0.85011566
a long segment of distal narrowing of the common bileduct,True,Dilated aortic root,0.901691
a loculated pleural effusion,True,Loculated pleural effusion,0.9658771
a desaturation,True,Dehydration,0.8925124
a left apicalpneumothorax,True,Spontaneous pneumothorax,0.92221695
some constipation,True,Constipation,0.97706723
lighter colored stools,True,Vomiting of fecal matter,0.87052333
darkened urine,True,Shone complex,0.9003729
an elevated bilirubin,True,Elevated total bilirubin,0.9736985
decreased output,True,Appetite increased,0.90801895
signs,True,Fever,0.9556895
an elevated white count,True,Microscopic hematuria,0.90002584
rare gram negative rods,True,Gram negative pneumonia,0.9581809
those white cells,True,White blood cell disorder,0.8651756
his cancer,True,Lip cancer,0.9155545
the pocket,True,Tetany,0.883154
His apical pneumothorax,True,Spontaneous pneumothorax,0.964401
persistent abdomen distention,True,Abdominal tenderness,0.9347497
restrictive deficit,True,Respiratory abnormality,0.9178903
third space fluids,True,Fluid volume disorder,0.880965
volume overload,True,Transfusion induced iron overload,0.8936608
his fluid,True,Athetosis,0.88428724
subsequent fall in blood pressure,True,Blood pressure elevation,0.9143332
Diabetes,True,Pneumonia,0.9566638
the side effect profile,True,Adverse effect of ACE inhibitor,0.9023095
an elevated PT INR,True,Abnl hormone level in cerebrospinal fluid,0.91185045
his coagulopathy,True,Hx of coagulopathy,0.93973666
bilateral deep venous thromboses,True,Cerebral venous thrombosis in pregnancy,0.9635286
a prerenal state,True,"Medullary adrenal insufficiency, unspecified",0.9151019
increased volume overload,True,Transfusion induced iron overload,0.92456424
his hypoalbunemic state,True,Hypoalbuminemia,0.95148313
his disease process,True,Left chronic iritis,0.8929168
clinical SBP,True,Tropical sprue,0.90503824
his rapid clinical decline,True,DM 2 w neurological manifestation,0.88627326
his decline,True,Clumsiness,0.86990166
breakthrough pain,True,Generalized pain,0.94771576
progressively more somnolent,True,Stress reaction w psychomotor agitation,0.8945056
new onset type 2 diabetes,True,Prediabetes,0.9037779
substernal burning,True,Vaginal burning,0.8957037
change in vision,True,Blurred vision,0.91297174
change in bowel or urinary habits,True,Change in bowel habit,0.94271994
ST elevations,True,Elevated TSH,0.88482535
J point elevations in V2 through V4,True,Presence of PICC line,0.89882165
100% occlusion of the proximal left anterior descending artery,True,Hx of cerebral artery occlusive disease wo infarction,0.91556937
50% stenosis of first diagonal,True,"Presence of stent, left coronary artery, anterior descending branch",0.9043683
COPD exacerbation,True,"CHF exacerbation, unspecified",0.951859
upper respiratory tract infection symptoms,True,Upper respiratory tract disease,0.97846353
more respiratory distress,True,Respiratory distress,0.9344472
bronchitis,True,Bronchitis,0.99999976
his tenuous respiratory status,True,Right upper paralytic lagophthalmos,0.8901932
his COPD exacerbation,True,Acute exacerbation of COPD,0.9472258
desaturate,True,Dehydration,0.88715327
a non-toxic multinodular goiter,True,Nontoxic multinodular thyroid goiter,0.94856393
a right lower dominant nodule,True,Subcutaneous nodule of left lower leg,0.9357319
pressure discomfort in the neck,True,Burning sensation of skin,0.9140637
dysphagia,True,Dysphagia,0.9999999
microfollicular adenoma,True,"Follicular adenoma, thyroid",0.9313132
papillary carcinoma,True,"Papillary carcinoma, thyroid",0.9922061
spread,True,Malaria,0.91029036
failure to wean,True,"Failure to gain weight, child",0.8688752
C.difficile colitis,True,C difficile infection,0.96852016
mucus,True,Mucus plugging,0.937012
dusky,True,Lethargy,0.91587996
cyanotic,True,Cyanosis,0.9575169
A code,False,Apraxia,0.83306414
BP dropped,True,BPAP dependence,0.8948211
acute changes,True,Acute MI,0.93532795
C.diff,True,Striae,0.9001973
mucus plugging,True,Mucus plugging,1.0
a pseudomonal pneumonia,True,Pyogenic shock,0.93183625
acute decline in mental status,True,Decline in functional status,0.91729236
